ano;tipo_periodo;justica;sigla;dsc_tribunal;h1;h2;el;pib;gt;dpj;drh;drem;dben;denc;dter;dest;dip;dbs;dpe;dpei;dpea;dcca;dct;dk;dplei;dhes;dpreqext;dhet;dinf1;dinf2;dinf3;dinf;comp;ui;urnas;mcutilurna;mcdispurna;m2total;m2util;m2util2;mldisparq;m2util1;mlutilarq;ftt;tpreq;tfaux;ts;tpefet;tpced;tpsv;tpreqpj;tpreqfpj;tpreqext;tfauxt;tfauxe;tcefet;tcc;tfc;ts2;tfaux2;tpreq2;tpefet2;tpsv2;tpreqpj2;tpreqfpj2;tpreqext2;tfauxt2;tfauxe2;ts1;tpreq1;tfaux1;tpefet1;tpsv1;tpreqpj1;tpreqfpj1;tpreqext1;tfauxt1;tfauxe1;sajud;sajud2;sajud1;cnelet;cnelet2;cnelet1;cn;cnc;cnex;cnext;cncrim2;cn2;cnncrim2;cn1;cnc1;cnccrim1;cncncrim1;cnex1;cnext1;cnextfisc1;cp;cpc;cpex;cpext;cp2;cpcrim2;cpncrim2;cp1;cpc1;cpccrim1;cpcncrim1;cpex1;cpext1;cpextfisc1;tbaix;tbaixc;tbaixex;tbaixext;tbaix2;tbaixcrim2;tbaixncrim2;tbaix1;tbaixc1;tbaixccrim1;tbaixex1;tbaixcncrim1;tbaixext1;tbaixextfisc1;sent;sentc;sentex;sentext;dec2;deccrim2;decncrim2;sent1;sentc1;sentccrim1;sentcncrim1;sentex1;sentext1;sentextfisc1;rint;rint2;rintc1;rintinc;rintp;rintp2;rintcp1;rintincp;rsup2;apublic2;derint2;rsup1;derext1;serint1;rpap1;rjap1;g1;g2;g3;g4;g5a;g5;g5b;g6;g7;g8;g9;g10;g11;inf1;f1;f2;f3;f4a;f4b;f4c;f4d;f4e;inf2;dm2;pm2;procml;ue;uemc;ch;ch2;ch1;cm;cm2;cm1;cs;cs2;cs1;k;k2;k1;tc;tc2;tcc1;tcex1;sm;tc1;sm2;sm1;procel;procel2;procel1;iad;iad2;iadc1;iadex1;iad1;rx2;rx1;rin2;rin1;rd1;rd1ap
2012;Ano;Eleitoral;TRESP;TRE - São Paulo;41901219;419,01219;63;1430595864252;1712330299797,85;517416723,37;425353980,29;343947933,19;29033779,23;40587008,92;10387427,85;0;1397831,1;36065866,71;413568721,34;95289228,28;318279493,12;47853125,66;44128215,35;3724910,31;55327153,55;26662358;729840,74;1333591,35;1196954,81;23388096,01;13658998,6;38244049,42;4371;5414;93172;51239;nd;198694;158955;12674;1408;146281;1158;5347;2296;379;4908;1977;10;0;204;2092;266;379;0;2034;0,672003574184639;605;970;22;1;947;0;0;1;0;22;0;3829;2295;357;911;0;204;2091;266;357;0;3377;170;3207;0;0;nd;117476;117418;58;58;88;8941;8853;108535;108477;250;108227;58;58;58;5945;5687;258;258;2365;56;2309;3580;3322;518;2804;258;258;258;40419;40378;41;41;9724;76;9648;30695;30654;219;41;30435;41;41;46770;46744;26;26;9798;87;9711;36972;36946;199;36747;26;26;26;1912;1742;170;1912;50;50;0;50;2584;7044;11580;5249;36946;36946;17;54;0,000361679169008738;0,000302171095980188;0,82207234725545;0,0697037128508304;0,615131824590063;0,799295234692793;0,18416341021869;0,0924846907698046;12,3484885575763;0,106929581227385;1,77340868608529;0,495095029879772;0,0241037404679569;0,0739134389992494;1,04770221601429;1,04770221601429;11,7132630437315;4,69437416605946;7,01888887767203;4,85427404868579;0,322025565388397;0,0541972290138549;0,80735131141485;0,799998993427079;0,0336384511339687;0,822443181818182;334,845200274761;nd;280,364158379259;21,3382813516714;259,025877027587;267,599088838269;638,642857142857;255,376470588235;34,787089132366;52,5941176470588;33,8431555971313;285,610478359909;935,571428571429;264,2;0,67251116098557;0,13992570316646;0,725811500997326;0,870253164556962;106,537585421412;0,726218614815145;699,857142857143;86,9929411764706;0;0;nd;0,344061765807484;1,08757409685717;0,282585248485854;0,706896551724138;0,282811996130281;0,366837024417944;0,142072213500785;0,150431778929188;0,00460131002002923;0,314814814814815;0,314814814814815
2012;Ano;Eleitoral;TRESE;TRE - Sergipe;2110867;21,10867;13;27774003798;1712330299797,85;67024065,31;56146224,98;43637965,76;3761976,61;5605462,58;2317262,69;322428,91;501128,43;7240619,69;53005404,95;7885887,83;45119517,12;13936035,04;10699059,65;3236975,39;3821505,55;1733728,07;0;8952,65;689470,35;3418360,07;15204,64;4123035,06;642;365;6032;538;3435;33850;13316;5675;511;7645;319;542;132;148;492;212;4;4;8;124;0;115;33;220;0,359837653353012;137;260;93;19;144;4;8;11;0;67;26;236;113;55;68;0;0;113;0;48;7;209;28;181;0;0;0;10403;10390;13;13;8;1354;1346;9049;9036;119;8917;13;13;13;517;451;66;66;236;6;230;281;215;103;112;66;66;66;6963;6940;23;23;1430;11;1419;5533;5510;74;23;5436;23;23;6963;6940;23;23;1430;11;1419;5533;5510;74;5436;23;23;23;93;93;0;93;10;7;3;10;244;1228;1658;1084;5534;5436;3;5;0,00241319421562211;3,91420191057254e-05;0,837702468811944;0,108030147925386;0,673183831976067;0,790841389653689;0,117657557677622;0,207925839406234;31,7519129864648;0,0570169167197596;2,75983149272616;0,453676711263706;0,00234270234148947;0,0615157412629347;2,36869494856853;2,36869494856853;23,3079582939143;9,85377098604507;13,4541873078692;10,4222577737015;0,75;0;1,75890410958904;0,393382570162482;0,0407029137879243;0,62426614481409;229,557029177719;0,156622998544396;492,830670999168;64,1442592072357;428,686411791932;208,06;96,7142857142857;251,361111111111;49,7751196172249;48,3571428571429;49,9944751381215;220,46;120,714285714286;259,25;0,362362637362637;0,10062893081761;0,404388714733542;0,708860759493671;139,26;0,406966773847803;102,142857142857;153,694444444444;0;0;0;0,669326155916563;1,05612998522895;0,609783089862771;1,76923076923077;0,611448778870593;0,198697068403909;0,19588001445609;0,0560916767189385;0;0,6;0,6
2012;Ano;Eleitoral;TRETO;TRE - Tocantins;1417694;14,17694;102;19144887288;1712330299797,85;60166512,39;48460681,37;35506896,19;3784788,45;4921848,08;3073894,59;382424;790830,06;11705831,02;44213532,72;2433374,32;41780158,4;15162149,61;9360457,23;5801692,38;7093797,75;3910438,2;0;132590,85;967043,33;3234618,08;345423;4547084,41;631;506;4696;2022;2022;31849;17727;7549;106;10178;97;536;119;167;494;205;5;5;12;107;3;116;51;205;0,648262813897489;150;284;118;29;135;2;5;24;0;69;49;212;90;49;70;0;7;83;3;47;2;210;56;154;0;0;0;10745;10727;18;18;10;213;203;10532;10514;224;10290;18;18;18;966;901;65;65;67;8;59;899;834;397;437;65;65;65;4097;4090;7;7;174;14;160;3923;3916;211;7;3705;7;7;4003;3999;4;4;174;17;157;3829;3825;146;3679;4;4;4;96;78;18;96;72;72;0;72;158;811;772;515;1133;142;4;9;0,00314269347658747;3,51372117850762e-05;0,80544275287019;0,19455724712981;0,694408845391944;0,734852843611865;0,0404439982199208;0,252003132767922;42,4397030600398;0,117902757999631;7,15958719675094;0,551247489400159;0,0186910953304244;0,0755750039245378;2,96255750535729;2,96255750535729;34,8453192296786;14,1074166921776;20,737902537501;14,460102109482;0,868292682926829;0,00607287449392713;1,24703557312253;0,556595183522246;0,0302363626107068;0,915094339622642;210,990417376491;1;757,92096178724;15,0243987771691;742,896563010071;255,833333333333;30,4285714285714;300,914285714286;51,1666666666667;3,80357142857143;68,3896103896104;282,833333333333;61,4285714285714;327,114285714286;0,650157971138246;0,378571428571429;0,654917166020444;0,91566265060241;95,3095238095238;0,656810427784096;24,8571428571429;109,4;0;0;0;0,381293624941833;0,816901408450704;0,372455773254708;0,388888888888889;0,372483858716293;0,19482120838471;0,454545454545455;0,101036269430052;0,126760563380282;0,444444444444444;0,444444444444444
2012;Ano;Eleitoral;TRERO;TRE - Rondônia;1590011;15,90011;7;29512851648;1712330299797,85;61125707,98;52253377,36;38396373,35;3598191,17;5025764,1;3214283,11;284313,57;1734452,06;11046059,01;47020328,62;1875690,5;45144638,12;14290848,94;10630223,96;3660624,98;5452143,49;2654551,7;nd;29395,26;230257,4;nd;907322,28;1137579,68;247;289;5436;2527;5144;16462;12635;6895;1453;5740;1627;472;102;136;430;192;0;0;0;102;nd;91;45;199;0,704225352112676;121;195;58;2;135;0;0;2;0;41;17;242;107;78;57;0;7;100;0;50;28;82;25;57;0;0;0;6560;6540;20;20;13;558;545;6002;5982;70;5912;20;20;20;523;489;34;34;111;20;91;412;378;104;274;34;34;34;2087;2079;8;8;495;21;474;1592;1584;54;8;1530;8;8;2548;2540;8;8;539;21;518;2009;2001;110;1891;8;8;8;57;46;11;57;0;0;0;0;109;489;632;419;6463;3213;3;9;0,00207115560058536;3,56973815082383e-05;0,854851077996463;0,180710528761715;0,73855403253196;0,769239820263265;0,0306857877313047;0,233794411750223;38,443575535012;0,0891955884058457;4,93249078801071;0,486882215200099;0,00539150520413027;nd;2,64149115949512;2,64149115949512;27,0438380614977;12,075388157692;14,9684499038057;12,5156366842745;0,748743718592965;nd;0,854671280276817;0,767525209573563;0,0373565492679066;1,11975223675155;203,33940397351;0,491251944012442;412,575762054476;35,0940968332923;377,481665221184;156,190476190476;79,7142857142857;171,485714285714;80;22,32;105,298245614035;170;102,142857142857;183,571428571429;0,705350840039531;0,260089686098655;0,750943396226415;0,851851851851852;60,6666666666667;0,751792952915497;77;57,4;0;0;0;0,318140243902439;0,887096774193548;0,264794383149448;0,4;0,265244918360546;0,222903885480573;0,064830574036825;0,0727848101265823;0,00342359165888578;0,333333333333333;0,333333333333333
2012;Ano;Eleitoral;TRE;Justiça Eleitoral;193917083;1939,17083;14;4,392094e+12;1712330299797,85;4154083259,47;3410190450,03;2690282063,62;225433170,95;318736554,7;119324791,86;13552923,14;42860945,76;497459533,59;3185866282,91;581022331,31;2597978933,35;982884668,33;774658627,19;208226041,14;405017150,7;186613665;6404703,66;6915235,35;29145657,71;171113610,76;77830357,63;278089626,1;37072;29709;495195;133811;195602;1326642;811346;284538;49923;557362;39948;32011;7643;6371;28714;14171;311;119;828;6815;721;4298;2073;14592;0,494877765754717;6170;10415;3187;479;6609;107;122;357;33;2265;922;17512;7441;3162;6152;3;719;6722;754;2033;1129;13533;1598;11935;0;0;0;822253;821551;702;702;946;63581;62635;758672;757970;7691;750279;702;702;702;74141;72102;2039;2039;11875;640;11235;62266;60227;7387;52840;2039;2039;2039;451803;451404;399;399;65192;856;64336;386611;386212;4425;399;381787;399;399;509576;509151;425;425;73867;916;72951;435709;435284;4428;430856;425;425;425;14159;11536;2623;14159;1035;924;111;1035;14587;44231;69043;38146;266845;211459;123;373;0,000945809279006779;0,00242598245207739;0,820924915805633;0,119751941046427;0,6254036741867;0,766924032070669;0,139867762637028;0,236606877363214;21,4219562052199;0,0974985635583227;2,88783398150458;0,476568383157114;0,0170739321484244;0,0695876429703463;1,70021121862688;1,70021121862688;14,8073597002282;7,14738474072447;7,6599749595037;7,52486566642507;0,486293859649123;0,0254914439258945;1,24783735568346;0,611578707744817;0,0394541909370355;0,922842358159305;283,220666606084;0,422142922873999;424,022983060239;32,7877250505052;391,235258009734;249,394297846527;239,928301886792;250,221635883905;60,7591073671765;39,787859824781;63,5669878508588;276,490142553837;331,758490566038;267,718814610613;0,495977215376274;0,136026293469042;0,542696410748312;0,857879234167894;154,557476493782;0,543802135404154;278,743396226415;143,703496042216;0;0;0;0,549469567152689;1,02533775813529;0,509534678153489;0,568376068376068;0,509589124153785;0,329791322827881;0,142951900916262;0,167084280810509;0,0121300110186845;0,329758713136729;0,329758713136729
2013;Ano;Eleitoral;TREAC;TRE - Acre;776463;7,76463;82;10269501550;1667660463125,77;41610992,28;32803913,77;24597225,09;2360601,91;3277842,05;1803976,87;158162,79;606105,06;13305684,15;29753831,36;2743105,59;27010725,77;13818449,74;8211949,97;5606499,77;0;0;0;0;391910,8;2662352,67;0;3054263,47;408;218;2637;145;1054;24260;8208;5377;679;2830;679;234;46;56;217;115;1;1;3;43;0;39;17;120;0,902734199910354;79;157;47;12;97;1;0;12;0;32;15;61;34;9;18;0;3;31;0;7;2;77;25;52;0;0;0;282;271;11;11;5;49;44;233;222;17;205;11;11;11;1962;1960;2;2;64;5;59;1898;1896;11;1885;2;2;2;228;217;11;11;87;3;84;141;130;15;11;115;11;11;2163;2163;0;0;104;4;100;2059;2059;23;2036;0;0;0;31;31;0;31;1;1;0;1;43;107;185;0;2127;0;0;0;0,00405189989771217;2,49517172110723e-05;0,788347308549211;0,319763683126472;0,649124769441812;0,715047388434929;0,0659226189931176;0,332086522883563;53,5904380247352;0;0;nd;nd;0,0734003998137773;2,1894153359529;2,1894153359529;27,9472428177518;14,6819616646254;13,2652811531264;15,4546964890793;0,85;0;1,87155963302752;0,338334707337181;0,0285087719298246;1;193,280621918847;0,137571157495256;36,3185367493364;6,31066773304072;30,0078690162957;16,5882352941176;7;23,3;3,66233766233766;1,96;4,48076923076923;133,882352941176;20,7142857142857;213,1;0,898395721925134;0,230088495575221;0,93862134088763;0,153846153846154;127,235294117647;0,933833880807133;14,8571428571429;205,9;0;0;0;0,808510638297872;1,77551020408163;0,585585585585586;1;0,605150214592275;0,401869158878505;0;0,167567567567568;nd;nd;nd
2013;Ano;Eleitoral;TREAL;TRE - Alagoas;3300935;33,00935;32;33327569091;1667660463125,77;79811989,7;70954910,35;55453354,91;4749446,99;7900232,77;2177386,01;0;674489,67;10982641,84;63353587,68;7318310,08;56035277,6;79811989,7;76804343,5;3007646,2;10384;0;0;0;909021,92;1967871,28;5400;2882293,2;584;414;7900;3551;3551;13762;12287;5465;45;6822;45;527;106;79;465;282;14;12;2;104;0;79;0;291;0,076510333863275;171;89;52;3;32;2;1;2;0;52;0;235;96;27;112;0;0;96;0;27;0;245;37;208;0;0;0;2957;2934;23;23;18;222;204;2735;2712;92;2620;23;23;23;2130;2098;32;32;152;15;137;1978;1946;207;1739;32;32;32;4653;4647;6;6;330;12;318;4323;4317;169;6;4148;6;6;8668;8664;4;4;413;8;405;8255;8251;168;8083;4;4;4;36;0;36;36;0;0;0;0;4;293;532;67;589;238;0;0;0,0023947738126977;4,78586567618236e-05;0,889025704242028;0,137606415793942;0,702090974183544;0,793785343757694;0,0916943695741493;1;24,1786008206766;0,000130105765299571;0,0053584467522415;0;0;0,0361135364602995;1,87825570633775;1,87825570633775;14,0869177975331;8,11891176287931;5,96800603465382;8,81568404103686;0,690721649484536;0;1,41062801932367;0,892820810928644;0,0428908602588101;1;245,300632911392;1;89,5806794135601;6,7253672065642;82,8553122069959;47,6935483870968;31,7142857142857;49,7272727272727;12,069387755102;6;13,1490384615385;82,6290322580645;53,4285714285714;86,3454545454545;0,0853155101238451;0,117647058823529;0,0732073851438385;0,890909090909091;139,806451612903;0,0827498408656906;59;150,090909090909;0;0;0;1,57355427798444;1,48648648648649;1,59181415929204;0,260869565217391;1,58062157221207;0,0136518771331058;0,113752122241087;0;0,151260504201681;nd;nd
2013;Ano;Eleitoral;TREAP;TRE - Amapá;734996;7,34996;79;10472302648;1667660463125,77;42945308,16;33335266,6;21740192,07;2257588,56;3254402,01;5114327,73;261050;707706,23;16648563,22;24029477,93;805240,55;23224237,38;66629118,13;57067499,29;9561618,84;95706;0;0;0;314697,86;179660;1244188,95;1738546,81;425;272;2353;129;525;17602;6515;2464;27;4052;22;345;29;180;325;110;0;6;6;23;0;145;35;121;0,45808263136783;84;190;78;16;90;6;5;11;0;56;22;135;13;102;20;0;1;12;0;89;13;64;33;31;0;0;0;709;703;6;6;5;146;141;563;557;14;543;6;6;6;1844;1790;54;54;47;3;44;1797;1743;136;1607;54;54;54;1353;1351;2;2;179;6;173;1174;1172;38;2;1134;2;2;1353;1351;2;2;179;6;173;1174;1172;38;1134;2;2;2;67;66;1;67;19;19;0;19;17;158;180;16;355;355;0;0;0,00410084673863028;2,57518296497272e-05;0,776226042570328;0,38766896625757;0,540786371667754;0,559536744746926;0,0187503730791718;1,55148771739539;58,4293086765098;0,00222855543714883;0,199141477299919;0;0;0,0404828113823925;2,72110324409929;2,72110324409929;44,2179277166134;14,9660678425461;29,2518598740673;16,4626746268007;0,87603305785124;0;1,5625;0,370128394500625;0,0529547198772064;0,814814814814815;204,246918827029;0,245714285714286;96,4631100033197;19,8640536819248;76,5990563213949;35,45;20,8571428571429;43,3076923076923;11,078125;4,42424242424242;18,1612903225806;131,95;39,7142857142857;181,615384615385;0,470035252643948;0,072538860103627;0,490434782608696;0,966666666666667;67,65;0,502542372881356;25,5714285714286;90,3076923076923;0;0;0;1,9083215796897;1,22602739726027;2,10412926391382;0,333333333333333;2,08525754884547;0,107594936708861;0,0450704225352113;0,366666666666667;0,0028169014084507;nd;nd
2013;Ano;Eleitoral;TREAM;TRE - Amazonas;3807921;38,07921;40;75383734035;1667660463125,77;97509173,14;66003466,99;47564306,59;4907250,34;7947815,55;1621403,03;504000;3458691,48;22411514,4;62876920,41;6744528,54;56132391,87;97246332,48;89504442,82;7741889,66;0;0;0;0;265979,8;338713,64;2531797,63;3136491,07;500;550;7699;1237;1237;25987;21165;8626;65;12539;59;639;129;161;562;275;7;4;3;126;0;77;84;316;0,190508659484522;171;36;4;1;30;1;1;0;0;0;4;239;121;33;85;0;1;120;0;0;33;238;32;206;0;0;0;3866;3866;0;0;4;564;560;3302;3302;82;3220;0;0;0;3467;3467;0;0;310;4;306;3157;3157;44;3113;0;0;0;5936;5936;0;0;496;5;491;5440;5440;89;0;5351;0;0;5936;5936;0;0;496;5;491;5440;5440;89;5351;0;0;0;481;228;253;481;128;7;121;128;158;504;653;253;4234;129;0;0;0,00129350415428781;5,84706391355194e-05;0,676894951157413;0,22984006199932;0,575662679339996;0,644830823452104;0,0691681441121079;0,997304451965533;25,6069317456954;0;0;nd;nd;0,0321661128794185;2,02210077362424;2,02210077362424;14,7587095425562;7,03796113417269;7,72074840838347;8,29849148656183;0,636075949367089;0;0,909090909090909;0,814445684380652;0,0301913536498937;0,907692307692308;286,147941291077;1;101,525215465342;14,8112316405724;86,7139838247695;50,2077922077922;80,5714285714286;47,1714285714286;16,2436974789916;17,625;16,0291262135922;103,142857142857;158,428571428571;97,6142857142857;0,190508659484522;0,432494279176201;0,15776435980802;nd;77,0909090909091;0,15776435980802;70,8571428571429;77,7142857142857;0;0;0;1,53543714433523;0,879432624113475;1,64748637189582;nd;1,64748637189582;0,313492063492063;0,0597543693906471;0,349157733537519;1,96124031007752;nd;nd
2013;Ano;Eleitoral;TREBA;TRE - Bahia;15044137;150,44137;4;186684498411;1667660463125,77;230096767,9;211818960,22;168155031,7;11970625,08;21793773,86;6696447,2;507609,67;2695472,71;31559187,24;201919430,64;36235585,41;165683845,23;40187688,58;35553925,68;4633762,9;63958,96;38001,4;1539,91;0;3155386,76;12046592,38;36512,42;15238491,56;1866;1590;38894;16617;24944;80623;51675;34326;2434;17349;2127;1801;407;309;1589;875;3;1;0;407;0;244;65;902;0,202500214059423;341;757;232;0;524;1;0;0;0;187;45;835;407;77;351;0;0;407;0;57;20;815;57;758;0;0;0;9098;9033;65;65;29;1531;1502;7567;7502;331;7171;65;65;65;26139;26004;135;135;472;34;438;25667;25532;720;24812;135;135;135;27965;27942;23;23;2144;25;2119;25821;25798;421;23;25377;23;23;25228;25195;33;33;1476;19;1457;23752;23719;770;22949;33;33;33;443;304;139;443;64;1;63;64;194;1331;1721;621;14261;14314;8;18;0,00123254351517406;0,000137975788829771;0,920564691773752;0,137156151857446;0,720061592964253;0,877541360023597;0,157479767059344;0,17465559793289;15,2947801459133;0,000277965486363531;0,0063160029834613;0,61822940835811;0;0,0662264476771036;1,40918684800597;1,40918684800597;10,5622542522712;5,7962779785906;4,76597627368057;5,99569121179899;0,424611973392461;0;1,17358490566038;0,640946131997073;0,0348524431543299;0,873870172555464;260,36131536998;0,66617222578576;60,4753865243317;10,1767220014016;50,2986645229301;42,9150943396226;218,714285714286;36,9121951219512;11,1631901840491;26,859649122807;9,98284960422164;168,603773584906;329,714285714286;163,10243902439;0,206373981894032;-0,0703944083874188;0,219047042441121;0,885;119;0,223054703014985;210,857142857143;115,863414634146;0;0;0;3,073752473071;1,40039190071848;3,43881631564916;0,353846153846154;3,41231663803357;0,145755071374906;0,0435453334268284;0,176641487507263;0,00971077267011318;0,444444444444444;0,444444444444444
2013;Ano;Eleitoral;TRECE;TRE - Ceará;8778576;87,78576;87;102740363270;1667660463125,77;180875471,6;150194384,64;118700547,7;10397459,76;14963260,52;4221876,66;252692,47;1658547,53;36066969,87;144018689,69;29657945,09;114360744,6;36668517,23;14054516,09;22614001,14;20962,01;0;0;0;62614,9;11529483,84;3429637,82;15021736,56;1279;1775;23873;12326;4042;29187;19659;7440;400;12219;310;1624;461;442;1487;575;5;14;17;444;0;159;283;593;0,276136245269262;270;553;178;26;335;14;4;22;0;121;57;897;435;264;198;0;13;422;0;38;226;706;105;601;0;0;0;5419;5396;23;23;15;878;863;4541;4518;50;4468;23;23;23;23593;23405;188;188;1244;18;1226;22349;22161;442;21719;188;188;188;20919;20848;71;71;1182;24;1158;19737;19666;208;71;19458;71;71;16895;16864;31;31;1234;28;1206;15661;15630;186;15444;31;31;31;393;240;153;393;296;262;34;296;485;517;1292;427;302;15922;3;9;0,00176051033735069;0,00010846061029772;0,830374529566672;0,199402216071402;0,632262316102788;0,796231177262622;0,163968861159835;0,202727970274992;20,6041927073366;0,000115891943858241;0,00335750365349784;0;0;0,0830501583609969;1,56061757624471;1,56061757624471;16,9389659552984;6,49308042671158;10,4458855285869;6,75508191761397;0,527824620573356;0;0,72056338028169;0,673553294274848;0,0826084744900554;0,775;261,522724416705;3,04948045522019;61,7298295304386;10,0016221309698;51,7282073994689;39,5547445255474;62,7142857142857;36,9186991869919;7,67563739376771;8,36190476190476;7,55574043261231;216,795620437956;187,428571428571;220,138211382114;0,278953536467669;0,442978322337418;0,262865924509914;0,663507109004739;123,321167883212;0,266009669021941;88,1428571428571;127,325203252033;0;0;0;3,8603063295811;1,34624145785877;4,35281097830899;3,08695652173913;4,34639947148205;0,938104448742747;1,41390728476821;0,185758513931889;0,00960934555960307;0,333333333333333;0,333333333333333
2013;Ano;Eleitoral;TREDF;TRE - Distrito Federal;2789761;27,89761;33;192071869238;1667660463125,77;79516280;73411662;50529273;5203278;5874763;10709289;456100;638959;6761597;61414442;13409097;48005345;13018363;11336628;1681735;0;0;0;0;1104220;1793340;983527;3881087;940;650;7741;210;9120;59774;36887;25529;860;37777;720;988;295;476;959;208;20;0;42;253;0;417;59;209;0,498453608247423;146;681;399;110;172;0;29;81;0;342;57;298;185;77;36;0;13;172;0;75;2;98;24;74;0;0;0;581;558;23;23;6;162;156;419;396;74;322;23;23;23;1387;1382;5;5;1269;11;1258;118;113;25;88;5;5;5;979;973;6;6;684;8;676;295;289;70;6;219;6;6;664;658;6;6;401;6;395;263;257;38;219;6;6;6;19;19;0;19;4;4;0;4;37;338;399;0;0;263;1;2;0,000413992326494568;4,76813366738689e-05;0,9232280735467;0,0850341213145283;0,603717188480145;0,772350542555562;0,168633354075417;0,16371946725878;28,502900427671;0;0;nd;nd;0,0488087093611522;1,03951557140558;1,03951557140558;34,3757045854466;6,73892853187065;27,6367760535759;7,49168118702642;0,842105263157895;0;1,44615384615385;0,617107772610165;0,0267845040258086;0,837209302325581;255,424751324118;0,0230263157894737;20,8261567926428;5,80694905405875;15,0192077385841;20,0344827586207;23,1428571428571;19,0454545454545;5,92857142857143;6,75;5,66216216216216;68,6551724137931;207,714285714286;24,4090909090909;0,502540650406504;0,522012578616352;0,432220039292731;0,785714285714286;22,8965517241379;0,450651769087523;57,2857142857143;11,9545454545455;0;0;0;1,68502581755594;4,22222222222222;0,72979797979798;0,260869565217391;0,704057279236277;0,109467455621302;nd;0,0476190476190476;0;0,5;0,5
2013;Ano;Eleitoral;TREES;TRE - Espírito Santo;3839366;38,39366;48;114080266665;1667660463125,77;87846137,1;77618039,39;60241833,54;4667769,3;8042454,33;3640353,08;606367,23;419261,91;18633423,68;68284287,87;10465821,1;57818466,77;18633423,68;16782102,54;1851321,14;35241,41;35241,41;0;0;605008,79;14629;2508173,32;3127811,11;865;525;9971;519;6260;18900;17100;8200;320;8900;240;745;59;295;681;322;0;5;4;55;0;168;127;325;0,150058540392871;113;339;125;2;207;5;2;0;0;77;48;342;57;170;115;0;2;55;0;91;79;203;31;172;0;0;0;4840;4809;31;31;17;406;389;4434;4403;99;4304;31;31;31;10629;10565;64;64;191;9;182;10438;10374;188;10186;64;64;64;13074;13067;7;7;425;17;408;12649;12642;121;7;12521;7;7;10840;10838;2;2;425;17;408;10415;10413;100;10313;2;2;2;100;75;25;100;30;30;0;30;109;470;612;273;10610;10415;1;5;0,000770037971229176;5,26762725641082e-05;0,883568042401719;0,212114320505506;0,658178818997836;0,77731691027311;0,119138091275274;0,212114320505506;22,8803758485125;0,000401171994163873;0,0134425926229668;1;0;0,0356055623304124;1,66694188571759;1,66694188571759;17,7373035027137;8,38680136251662;9,35050214019711;8,46493926340964;0,44;0;1,64761904761905;0,904761904761905;0,0435672514619883;0,75;262,924781867416;0,0829073482428115;126,062480107393;10,574662587521;115,487817519872;75,625;67,6666666666667;76,448275862069;23,8423645320197;13,0967741935484;25,7790697674419;243,734375;117;256,844827586207;0,154825780593445;0,288107202680067;0,144481288488868;0,926315789473684;169,375;0,149475524475524;70,8333333333333;179,568965517241;0;0;0;2,70123966942149;1,04679802955665;2,87122416534181;0,225806451612903;2,85272891294542;0,231914893617021;0,0257304429783223;0,122549019607843;0,00240038406144983;0,2;0,2
2013;Ano;Eleitoral;TREGO;TRE - Goiás;6434048;64,34048;68;129932407188;1667660463125,77;137724275,19;124152141,08;94518811,05;8409633,53;12565781,63;4678995,84;1173119,87;2805799,16;21981684,6;115494226,21;14532981;100961245,21;30639599,47;26565673,99;4073925,48;56886;0;0;0;932747,78;nd;4557838,67;5490586,45;1320;1126;16065;1384;4122;78526;30157;10063;6635;20094;nd;1102;247;263;965;511;57;1;79;168;0;145;118;521;0,515546169189253;272;167;91;14;62;0;12;2;0;61;30;523;198;111;214;0;37;161;0;84;27;488;76;412;0;0;0;8261;8228;33;33;25;787;762;7474;7441;289;7152;33;33;33;8857;8818;39;39;654;26;628;8203;8164;1708;6456;39;39;39;8270;8258;12;12;943;36;907;7327;7315;248;12;7067;12;12;12171;12144;27;27;1029;23;1006;11142;11115;980;10135;27;27;27;234;195;39;234;8;8;0;8;137;419;1079;586;11312;6325;13;15;0,00105996862653923;8,25853213140625e-05;0,901454307228872;0,159606464217545;0,733067900126663;0,838590190804547;0,105522290677884;0,22247058064187;21,4055405228559;0,000413042652949321;0,0131507799360793;0;0;nd;2,12929713921935;2,12929713921935;14,9983338638443;7,05621095770501;7,94212290613934;8,09754605498747;0,591170825335892;0;1,17229129662522;0,384038407661157;0,0365420963623703;nd;269,260815437286;0,335759340126152;128,395063263439;12,2318018143477;116,163261449091;60,2992700729927;112,428571428571;57,4923076923077;16,9282786885246;10,3552631578947;18,1407766990291;126,715328467153;234,857142857143;120,892307692308;0,516882813412782;0,34559333795975;0,531239987183595;0,833333333333333;88,8394160583942;0,532627415959686;147;85,7076923076923;0;0;0;1,00108945648227;1,19822109275731;0,983066792097836;0,363636363636364;0,98033181696548;0,326968973747017;0,0518033946251768;0,180722891566265;0,00616600790513834;0,866666666666667;0,866666666666667
